xstar_idx,ystar,post_samples_est,off sample_est,stein_est_diff,stein_est_grad,ncv_est,varmin_est,cf_est,diff_stein_diff,diff_stein_grad,diff_ncv,diff_varmin,diff_cf
23,-1.0046732151189404,-0.9374822,-0.348924845457077,-0.879846453666687,-0.6654884219169617,-1.390846848487854,-1.4854251146316528,-92.26618957519533,0.0576357245445251,0.2719937562942505,0.4533646702766418,0.5479429364204407,91.3287073969841
19,-1.383655534236969,-1.001503825187683,-0.3515905141830444,-0.9315902590751648,-0.7101318836212158,-1.3972259759902954,-1.5164295434951782,-20.65446853637696,0.0699135661125183,0.2913719415664673,0.3957221508026123,0.5149257183074951,19.65296471118927
11,-0.7928079248638062,-0.5462127923965454,-0.2392925918102264,-0.4011195003986358,-0.2224588096141815,-1.1870495080947876,-0.8240721821784973,-7.044517517089844,0.1450932919979095,0.3237539827823639,0.6408367156982422,0.2778593897819519,6.498304724693298
15,-1.2127421053479783,-0.9556483030319214,-0.3227292597293854,-0.8121808767318726,-0.6502812504768372,-1.3496372699737549,-1.3492662906646729,-124.33314514160156,0.1434674263000488,0.3053670525550842,0.3939889669418335,0.3936179876327514,123.37749683856964
7,0.1879871152283542,-0.12339474260807037,-0.09554026275873184,-0.03159996122121811,0.020292505621910095,-0.9180349707603455,-0.09426861256361008,-111.86325073242188,0.09179478138685226,0.14368724822998047,0.7946402281522751,0.029126130044460297,111.7398559898138
