xstar_idx,ystar,post_samples_est,off sample_est,stein_est_diff,stein_est_grad,ncv_est,varmin_est,cf_est,diff_stein_diff,diff_stein_grad,diff_ncv,diff_varmin,diff_cf
11,-0.7928079248638062,-0.5491402,-0.2408129721879959,-0.6322149038314819,-0.2939547896385193,-0.2828818559646606,-0.839008629322052,9259.46484375,0.0830746889114379,0.2551854252815246,0.2662583589553833,0.289868414402008,9260.01398396492
15,-1.2127421053479783,-0.9613487124443054,-0.3215497732162475,-0.99876070022583,-0.6399075388908386,-0.4347313940525055,-1.3911359310150146,-37.25878143310547,0.0374119877815246,0.3214411735534668,0.5266173183917999,0.4297872185707092,36.29743272066116
7,0.1879871152283542,-0.1240673214197158,-0.1013512015342712,-0.0487352162599563,-0.0174753330647945,-0.0454789698123931,-0.1078517735004425,-29.24887466430664,0.0753321051597595,0.1065919883549213,0.0785883516073226,0.0162155479192733,29.124807342886925
23,-1.0046732151189404,-0.945029318332672,-0.3470121622085571,-0.9890404939651488,-0.6174638271331787,-0.4826627671718597,-1.540082931518555,127.39480590820312,0.0440111756324768,0.3275654911994934,0.4623665511608124,0.5950536131858826,128.3398352265358
19,-1.383655534236969,-1.0095341205596924,-0.3497466742992401,-0.9702353477478027,-0.6855459213256836,-0.49033084511756897,-1.5763710737228394,146.83364868164062,0.03929877281188965,0.3239881992340088,0.5192032754421234,0.566836953163147,147.84318280220032
