xstar_idx,ystar,post_samples_est,off sample_est,stein_est_diff,stein_est_grad,ncv_est,varmin_est,cf_est,diff_stein_diff,diff_stein_grad,diff_ncv,diff_varmin,diff_cf
11,-0.7928079248638062,-0.5461829,-0.2462735176086425,-0.5145710706710815,-0.3320834934711456,0.2986823320388794,-0.7505993843078613,67.27268981933594,0.0316118001937866,0.2140993773937225,0.8448652029037476,0.2044165134429931,67.8188726902008
19,-1.383655534236969,-1.0025964975357056,-0.3562254309654236,-1.013188362121582,-1.0774163007736206,0.2105597257614135,-1.3408405780792236,-292.2500915527344,0.0105918645858764,0.074819803237915,1.2131562232971191,0.338244080543518,291.24749505519867
11,-0.7928079248638062,-0.5461828708648682,-0.2462735176086425,-0.5145710706710815,-0.3320834934711456,0.2986823320388794,-0.7505993843078613,67.27268981933594,0.0316118001937866,0.2140993773937225,0.8448652029037476,0.2044165134429931,67.8188726902008
7,0.1879871152283542,-0.1233056411147117,-0.1016609072685241,-0.0838113501667976,0.0072750635445117,0.5351347327232361,-0.1166820377111435,-194.34490966796875,0.0394942909479141,0.1305807046592235,0.6584403738379478,0.0066236034035682,194.22160402685404
23,-1.0046732151189404,-0.9385992884635924,-0.353821337223053,-0.9751955270767212,-0.7030037045478821,0.2207206040620803,-1.315850019454956,-63.38370132446289,0.0365962386131286,0.2355955839157104,1.159319892525673,0.3772507309913635,62.4451020359993
19,-1.383655534236969,-1.0025964975357056,-0.3562254309654236,-1.013188362121582,-1.0774163007736206,0.2105597257614135,-1.3408405780792236,-292.2500915527344,0.0105918645858764,0.074819803237915,1.2131562232971191,0.338244080543518,291.24749505519867
15,-1.2127421053479783,-0.9559662938117981,-0.3291686773300171,-1.4018210172653198,-0.659019410610199,0.1988806575536728,-1.21781325340271,34.21013641357422,0.44585472345352173,0.2969468832015991,1.1548469513654709,0.26184695959091187,35.16610270738602
