,Dim,True,MC,CV,CV offTrain onEst,CV E_p[Tg],CV_On_Sample,CF,Stein_Grad,Stein_Diff
0,10,20.0,19.900279998779297,0.18287067115306854,19.804641723632812,0.09563910961151123,0.47525554895401,71.20964813232422,20.30702781677246,40.93669128417969
1,100,200.0,200.54019165039062,0.08944156765937805,201.15550231933594,-0.6152885556221008,0.18666628003120422,830.3460693359375,2.4894442558288574,778.5987548828125
