,CV,CV offTrain onEst,CV E_p[Tg],CV_On_Sample,CF,Stein_Grad,Stein_Diff
0,1.703440546989441,1.4099818468093872,0.3271956145763397,1.544217586517334,2.0249204635620117,1.9999295473098755,2.0009751319885254
1,1.7789512872695923,1.2624579668045044,0.7079551815986633,1.8459115028381348,2.03027081489563,2.0003647804260254,2.0007376670837402
2,1.7330410480499268,1.2716238498687744,1.2929139137268066,1.204648494720459,1.9988844394683838,2.0003647804260254,2.002661943435669
3,1.916605830192566,1.3106237649917603,1.0145679712295532,1.875744342803955,2.0214366912841797,2.0003626346588135,2.0005288124084473
4,1.7371666431427002,1.3807986974716187,0.645900547504425,1.5929498672485352,1.9911330938339233,1.998826503753662,2.00093936920166
5,1.6784143447875977,1.416375994682312,0.3154803514480591,1.7204817533493042,1.9040806293487549,2.0009992122650146,2.0036351680755615
6,1.9613168239593506,1.3114399909973145,0.6984086036682129,1.9666543006896973,2.010341167449951,2.001159906387329,1.99863862991333
7,1.4270431995391846,1.3176968097686768,1.0088202953338623,0.971757173538208,2.124896287918091,1.99937105178833,1.9874006509780884
