,CV,CV offTrain onEst,CV E_p[Tg],CV_On_Sample,CF,Stein_Grad,Stein_Diff
0,1.1551320552825928,1.745500087738037,-0.008322576992213726,1.758052945137024,2.0089523792266846,2.00049090385437,2.0020837783813477
1,1.1985042095184326,1.600268840789795,0.37014418840408325,1.943882703781128,1.9991880655288696,1.9997690916061401,1.9958312511444092
2,1.1829758882522583,1.6102995872497559,0.95423823595047,1.9858109951019287,2.0115344524383545,2.000004529953003,1.99761164188385
3,1.3466318845748901,1.6709749698638916,0.6542168855667114,2.367750406265259,2.0300519466400146,2.0001120567321777,2.0012102127075195
4,1.1936061382293701,1.7222304344177246,0.30446869134902954,2.0593202114105225,1.9766747951507568,1.9982165098190308,2.0007147789001465
5,1.1808218955993652,1.7300317287445068,0.001824686536565423,1.722683072090149,1.98456609249115,2.001159191131592,1.9984774589538574
6,1.4004578590393066,1.6711068153381348,0.3387416899204254,2.1513872146606445,2.030919313430786,2.0009429454803467,1.9994006156921387
7,0.9780387878417969,1.6304824352264404,0.6960346102714539,1.4548437595367432,1.9994847774505615,1.9974737167358398,2.000295639038086
