,CV,CV offTrain onEst,CV E_p[Tg],CV_On_Sample,CF,Stein_Grad,Stein_Diff
0,0.0003747057926375419,1.734723448753357,0.002454093424603343,1.758052945137024,0.07423198223114014,0.881760835647583,1.999678134918213
1,0.005384023766964674,1.9674124717712402,0.003000560449436307,1.943882703781128,0.08776091039180756,0.989617109298706,2.00012469291687
2,0.004816123284399509,2.562363624572754,0.002174488501623273,1.9858109951019287,0.0742340236902237,0.9704375267028809,1.9957833290100098
3,0.003074236214160919,2.323471784591675,0.0017200472066178918,2.367750406265259,0.06914579123258591,0.9113055467605591,1.9878531694412231
4,0.0006994241266511381,2.026857614517212,-0.0001583468692842871,2.0593202114105225,0.0712495967745781,0.8877206444740295,2.0000948905944824
5,0.0051038251258432865,1.7282938957214355,0.003562547266483307,1.722683072090149,0.06766881048679352,1.0634198188781738,2.0002071857452393
6,0.0065889921970665455,2.0062851905822754,0.0035633391235023737,2.1513872146606445,0.07578231394290924,0.8831373453140259,1.9919512271881104
7,2.225636490038596e-05,2.3259599208831787,0.0005569569766521454,1.4548437595367432,0.07839927822351456,0.9395936131477356,1.9810243844985962
